business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps,original_gps,corrected,correction_method
576,CHSLD RESIDENCE SAINTE-CLAIRE 7102,8950   Rue Sainte-Claire ,Montréal,"Québec, Canada",Centre d'accueil,Fermé,20181109,45.605009,-73.522605,303036.7,5051678.74,"45.6049848,-73.5223032","45.6049848,-73.5223032",False,
578,C.P.E. LES PETITS AMIS DE SAVIO,9181   Rue Sainte-Claire ,Montréal,"Québec, Canada",Garderie,Ouvert,19931130,45.607535,-73.521141,303150.95,5051959.4,"45.6078075,-73.5215871","45.6078075,-73.5215871",False,
579,RESTO BAR JARDIN HOCHELAGA,8792   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20120202,45.602491,-73.519231,303299.86,5051398.86,"45.6023938,-73.51904","45.6023938,-73.51904",False,
588,BAR ROMANA,8933   Rue Hochelaga ,Montréal,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20090713,45.603834,-73.518484,303358.12,5051548.07,"45.6039075,-73.518663","45.6039075,-73.518663",False,
591,RESTAURANT CHAN,8975   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20120126,45.604294,-73.518211,303379.46,5051599.17,"45.6044143,-73.5183646","45.6044143,-73.5183646",False,
592,RESTAURANT CHEZ DONATO,9007   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20120404,45.604853,-73.517878,303405.45,5051661.27,"45.6047573,-73.5181592","45.6047573,-73.5181592",False,
593,DEPANNEUR DESMARTEAUX,9022   Rue Hochelaga ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20121102,45.604858,-73.517725,303417.39,5051661.78,"45.6047976,-73.5175659","45.6047976,-73.5175659",False,
594,RESTAURANT BASHA,9192   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant,Fermé,20080924,45.609041,-73.527533,302652.45,5052126.93,"45.609234,-73.5265183","45.609234,-73.5265183",False,
596,MARCHE HOCHELAGA SENC,9501   Rue Hochelaga ,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20080605,45.609544,-73.51567,303577.8,5052182.59,"45.6096425,-73.5158278","45.6096425,-73.5158278",False,
597,C.P.E. BECASSINE,201   Avenue Mercier ,Montréal,"Québec, Canada",Garderie,Ouvert,19930330,45.595171,-73.509776,304037.31,5050585.24,"45.5956456,-73.5102075","45.5956456,-73.5102075",False,
599,DEPANNEUR 7750 HOCHELAGA 2005,7750   Rue Hochelaga ,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,19930111,45.591499,-73.52531,302825.25,5050177.35,"45.5914327,-73.5249668","45.5914327,-73.5249668",False,
601,MARCHE LEPAILLEUR,1504   Rue Lepailleur ,Montréal,"Québec, Canada",Épicerie,Fermé,20070316,45.587176,-73.511197,303926.3,5049696.7,"45.587099,-73.5113382","45.587099,-73.5113382",False,
602,BOUTIQUE LA FONDATION,7905   Rue Sherbrooke Est,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,19930405,45.595476,-73.535728,302012.54,5050619.61,"45.5962415,-73.5365382","45.5962415,-73.5365382",False,
605,DEPANNEUR CHEZ MOUSTACHE,8011   Rue La Fontaine ,Montréal,"Québec, Canada",Épicerie,Fermé,20090910,45.590482,-73.512231,303845.66,5050064.11,"45.5905298,-73.5124444","45.5905298,-73.5124444",False,
613,ANNA RESTAURANT,9191   Rue Marseille ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20160407,45.608199,-73.523225,302988.44,5052033.23,"45.6080661,-73.5235343","45.6080661,-73.5235343",False,
615,DEPANNEUR L.G.,9215 A  Rue Marseille ,Montréal,"Québec, Canada",Épicerie,Ouvert,19930823,45.608385,-73.523129,302995.94,5052053.96,"36.7509383,-76.2681339","36.7509383,-76.2681339",False,
617,UNIPRIX ANNE BENGUIRA,5647   Avenue Parc ,Montréal,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20120214,45.522806,-73.603575,296708.87,5042548.29,"45.5231358,-73.603922","45.5231358,-73.603922",False,
620,MARCHE L.C. YANG,9550   Rue Marseille ,Montréal,"Québec, Canada",Épicerie,Ouvert,19931215,45.611149,-73.521708,303106.86,5052361.0,"45.6111493,-73.5214388","45.6111493,-73.5214388",False,
622,BOULANGERIE PATISSERIE GUIZOT,31   Rue Guizot Est,Montréal,"Québec, Canada",Boulangerie,Fermé,20180514,45.540385,-73.634158,294323.03,5044505.38,"45.5403793,-73.6343755","45.5403793,-73.6343755",False,
624,DEPANNEUR LONGUE POINTE,7801   Rue Notre-Dame Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20100809,45.586876,-73.508089,304168.83,5049663.29,"45.586972,-73.508375","45.586972,-73.508375",False,
626,UNIPRIX FISET ET ST-PIERRE,8325   Rue Notre-Dame Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101012,45.593995,-73.511088,303934.93,5050454.46,"45.5941418,-73.5114441","45.5941418,-73.5114441",False,
630,RESTAURANT CASA BELLA RIVA,8295   Rue Notre-Dame Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20100611,45.593463,-73.510878,303951.29,5050395.34,"45.5941418,-73.5114473","45.5941418,-73.5114473",False,
633,ALIMENTATION MICHEL SAVARD ENR.,8355   Rue Notre-Dame Est,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20081212,45.594529,-73.511283,303919.74,5050513.91,"45.5941418,-73.5114409","45.5941418,-73.5114409",False,
635,BAR RANCHO-2,8477   Rue Notre-Dame Est,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20091022,45.595871,-73.511693,303887.74,5050662.98,"45.5960301,-73.5119897","45.5960301,-73.5119897",False,
645,VARIETES DIANE,9088   Rue Notre-Dame Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20140613,45.604252,-73.51254,303821.83,5051594.39,"45.604107,-73.5122887","45.604107,-73.5122887",False,
656,DEPANNEUR CHUNG ST-JUST,7841   Rue Ontario Est,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,19930111,45.589606,-73.517125,303463.83,5049966.85,"45.5898287,-73.517346","45.5898287,-73.517346",False,
659,DEPANNEUR CINDY,7997   Rue Ontario Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20090312,45.591411,-73.51623,303533.69,5050167.36,"45.5914279,-73.5164918","45.5914279,-73.5164918",False,
663,BILLARD DE L'EST,3425   Boulevard Pierre-Bernard ,Montréal,"Québec, Canada","Bar salon, taverne",Fermé,20080805,45.607295,-73.528796,302553.83,5051932.93,"45.6074713,-73.5288508","45.6074713,-73.5288508",False,
666,DEPANNEUR MARIE-JOSEE LIU,8670   Rue Sainte-Claire ,Montréal,"Québec, Canada",Épicerie,Ouvert,19940308,45.602151,-73.524312,302903.43,5051361.12,"45.602128,-73.5240864","45.602128,-73.5240864",False,
667,PATISSERIE STE-CLAIRE,8676   Rue Sainte-Claire ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé changement d'exploitant,20090709,45.602228,-73.524266,302907.03,5051369.73,"45.6021722,-73.5239665","45.6021722,-73.5239665",False,
668,PHARMACIE JEAN-COUTU,4484   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20091023,45.552635,-73.532847,302235.37,5045858.58,"45.552601,-73.532525","45.552601,-73.532525",False,
670,ACADEMIE GARDERIE BELANGER ENR,3884   Rue Bélanger ,Montréal,"Québec, Canada",Garderie,Ouvert,19930210,45.563093,-73.588952,297856.12,5047024.1,"45.5629805,-73.5886356","45.5629805,-73.5886356",False,
671,DEPANNEUR QING,4833   Rue Saint-Donat ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20170711,45.601669,-73.534675,302095.05,5051307.9,"45.6016469,-73.5338692","45.6016469,-73.5338692",False,
673,DEPANNEUR 7 JOURS,9305   Rue Lajeunesse ,Montréal,"Québec, Canada",Épicerie,Fermé,20080905,45.549467,-73.648448,293208.95,5045516.74,"45.5495674,-73.6482336","45.5495674,-73.6482336",False,
674,PHARMACIE DAVID KENNY,7830   Rue Sherbrooke Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20100610,45.595264,-73.535673,302016.89,5050596.07,"45.5955034,-73.5348634","45.5955034,-73.5348634",False,
677,BAR CHAMPLAIN,7880   Rue Sherbrooke Est,Montréal,"Québec, Canada",Brasserie,Fermé changement d'exploitant,20110812,45.595796,-73.535361,302041.24,5050655.23,"45.5955034,-73.5348597","45.5955034,-73.5348597",False,
678,CENTRE D'HEBERGEMENT BIERMANS,7905   Rue Sherbrooke Est,Montréal,"Québec, Canada",Centre d'accueil,Fermé changement d'exploitant,20151113,45.595476,-73.535728,302012.54,5050619.61,"45.5962415,-73.5365382","45.5962415,-73.5365382",False,
679,C. JEUNESSE MTL-CENTRE MONT ST-ANTOINE,8147   Rue Sherbrooke Est,Montréal,"Québec, Canada",Centre d'accueil,Fermé changement d'exploitant,20160209,45.59858,-73.533874,302157.33,5050964.56,"45.5989073,-73.5354748","45.5989073,-73.5354748",False,
682,DAIRY QUEEN,8654   Rue Sherbrooke Est,Montréal,"Québec, Canada",Bar laitier saisonnier,Ouvert,19930318,45.603776,-73.530599,302413.05,5051541.94,"45.6035859,-73.5303338","45.6035859,-73.5303338",False,
683,REST. LA BELLE PROVINCE D.D.,8660   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,19930106,45.603832,-73.530566,302415.63,5051548.07,"45.6035859,-73.5303209","45.6035859,-73.5303209",False,
686,PRISZM LP #1102,8710   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20121009,45.604486,-73.530185,302445.39,5051620.73,"45.6042634,-73.5299481","45.6042634,-73.5299481",False,
687,DEPANNEUR AMANDA,8711   Rue Sherbrooke Est,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,19930115,45.604475,-73.530362,302431.61,5051619.52,"45.6045267,-73.5305867","45.6045267,-73.5305867",False,
689,RESTAURANT LE CASTELLO,8731   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20100127,45.604654,-73.530245,302440.72,5051639.41,"45.604824,-73.530414","45.604824,-73.530414",False,
693,PATISSERIE PETIT BEURRE INC. (AL VAN HOUTE),8960   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20140708,45.607157,-73.528595,302569.51,5051917.57,"45.6067889,-73.5284252","45.6067889,-73.5284252",False,
695,723 ALIM.BLANCHETTE & CYRENNE,9280   Rue Sherbrooke Est,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20090122,45.609948,-73.52704,302690.9,5052227.74,"45.609845,-73.525928","45.609845,-73.525928",False,
709,CHEZ BEAUCHESNE,3971   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20130308,45.551322,-73.54896,300977.27,5045713.28,"45.5514307,-73.549137","45.5514307,-73.549137",False,
712,ALIPOP,5201   Avenue Casgrain ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20080728,45.5252,-73.593703,297480.35,5042813.45,"45.5253365,-73.5936301","45.5253365,-73.5936301",False,
713,SIMONE MESSIER,6251   Rue Notre-Dame Est,Montréal,"Québec, Canada",Casse-croûte,Fermé,20071102,45.571344,-73.520239,303220.29,5047937.39,"45.5715727,-73.5209049","45.5715727,-73.5209049",False,
848,CAFE MOKA-JAVA,6550   Rue Beaubien Est,Montréal,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20090622,45.588289,-73.560526,300077.28,5049822.13,"45.5879912,-73.5602537","45.5879912,-73.5602537",False,
857,RESTAURANT PHO NAM DO,7166   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150129,45.538425,-73.614807,295833.93,5044285.26,"45.5382259,-73.6148896","45.5382259,-73.6148896",False,
859,MONTREAL PIZZA BOYS,5801   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20120221,45.574813,-73.548165,301040.9,5048323.79,"45.5749333,-73.5482757","45.5749333,-73.5482757",False,
860,TABAGIE 2000,2000  105 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Épicerie,Ouvert,19930121,45.491742,-73.581694,298414.66,5039094.23,"45.5085357,-73.5666696","45.5085357,-73.5666696",False,
864,RESTAURANT NOUVEAU AMIR,705  1228 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20240124,45.502775,-73.570187,299315.1,5040319.43,"45.5026421,-73.5707995","45.5026421,-73.5707995",False,
869,CIE M.M.H. ALIMENTS & COMMERCE INC.,110   Boulevard Crémazie Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20190917,45.539997,-73.642349,293683.26,5044463.46,"45.5401477,-73.6420336","45.5401477,-73.6420336",False,
871,LA BONBONNIERE SWEET FACTORY,705  2156A Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Confiserie/chocolaterie,Fermé changement d'exploitant,20090210,45.502775,-73.570187,299315.1,5040319.43,"45.5026421,-73.5707995","45.5026421,-73.5707995",False,
874,SOLEIL LEVANT,2303   Rue Des Ormeaux ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20101013,45.601215,-73.518828,303331.24,5051257.04,"45.6013808,-73.5188802","45.6013808,-73.5188802",False,
877,VOILA,705  2131 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Épicerie,Fermé,20160316,45.502775,-73.570187,299315.1,5040319.43,"45.5026421,-73.5707995","45.5026421,-73.5707995",False,
880,RESTAURANT NONNO'S,6918   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant,Fermé,20111011,45.533316,-73.615315,295793.39,5043717.6,"45.5331323,-73.615342","45.5331323,-73.615342",False,
882,AU FEU,35   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20091126,45.520561,-73.58597,298083.85,5042297.22,"48.973949,7.3809018","48.973949,7.3809018",False,
883,MARCHE KIM PO,5505   Avenue Victoria ,Montréal,"Québec, Canada",Boucherie-épicerie,Ouvert,19930304,45.491898,-73.632102,294474.73,5039116.78,"45.4921237,-73.6321493","45.4921237,-73.6321493",False,
888,RESTAURANT PHO DO THI INC.,1238   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20080625,45.513283,-73.559488,300152.07,5041486.58,"45.5131173,-73.5595059","45.5131173,-73.5595059",False,
890,DEPANNEUR GRIGNOTERIE,1301   Rue Saint-Zotique Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20151116,45.541605,-73.602985,296757.6,5044637.4,"45.5417421,-73.6031489","45.5417421,-73.6031489",False,
896,FRUITERIE ROCKY MONTANA,5704   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20160607,45.47066,-73.615624,295759.28,5036754.57,"45.4704805,-73.6154435","45.4704805,-73.6154435",False,
898,PHARMACIE JEAN-COUTU,3245   Rue Masson ,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,19930121,45.550913,-73.57318,299086.13,5045669.28,"45.5508746,-73.5735553","45.5508746,-73.5735553",False,
906,EPICERIE HIEP PHAT,2679   Rue Ontario Est,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé,20080521,45.534479,-73.551588,300770.82,5043841.62,"45.5344827,-73.5517948","45.5344827,-73.5517948",False,
907,PAVILLON PROSPER BOULANGER,11931   Rue Notre-Dame Est,Montréal,"Québec, Canada",Centre d'accueil,Ouvert,19930414,45.63883,-73.49073,305522.65,5055437.12,"45.6388019,-73.4913607","45.6388019,-73.4913607",False,
910,RESTAURANT CHUCHAI,4088   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20130910,45.521018,-73.576461,298826.81,5042347.3,"45.5208896,-73.5767247","45.5208896,-73.5767247",False,
911,MEDECINE (CAFE L'INTERMED),2900  X031 Boulevard Édouard-Montpetit ,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Fermé changement d'exploitant,20200325,45.503398,-73.618743,295520.76,5040393.13,"45.4929443,-73.6281451","45.4929443,-73.6281451",False,
912,CAFE ETUDIANT ANTHROPOLOGIE,3150  3029 Rue Jean-Brillant ,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20130312,45.498473,-73.619289,295477.27,5039845.85,"45.4880645,-73.6288802","45.4880645,-73.6288802",False,
913,MONT CAFE,2047   Rue Stanley ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20151116,45.500521,-73.576065,298855.55,5040069.37,"45.5006694,-73.5759639","45.5006694,-73.5759639",False,
918,RESTAURANT CHOP SUEY IMPERIAL,5397   Chemin Côte-Saint-Luc ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20080714,45.479465,-73.624251,295086.25,5037734.11,"45.4714865,-73.6481479","45.4714865,-73.6481479",False,
920,RESTAURANT IL CAVALIERE,1199   Rue Berri ,Montréal,"Québec, Canada",Restaurant,Fermé,20180109,45.513982,-73.558215,300251.61,5041564.15,"45.5141263,-73.5579152","45.5141263,-73.5579152",False,
923,PATISSERIE AU BEC FIN,5607   Avenue Parc ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20101109,45.522582,-73.603072,296748.14,5042523.35,"45.5227205,-73.6029817","45.5227205,-73.6029817",False,
924,MILLENIUM,304   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20020313,45.506587,-73.566694,299588.43,5040742.83,"45.5065029,-73.5665425","45.5065029,-73.5665425",False,
929,LE BALROOM,3643   Boulevard Saint-Laurent ,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20070601,45.51428,-73.573402,299065.05,5041598.27,"45.5146237,-73.573248","45.5146237,-73.573248",False,
932,CHEZ DANY,4348   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20090514,45.522847,-73.58048,298513.0,5042550.84,"45.522707,-73.5806241","45.522707,-73.5806241",False,
933,UNIVERSEL RESTAURANT CAFE,1030  101 Rue Cherrier ,Montréal,"Québec, Canada",Restaurant,Fermé,20080415,45.521798,-73.566695,299589.81,5042433.21,"45.7333367,-73.4671724","45.7333367,-73.4671724",False,
934,ZIESCO (LA MAISON DU CLUB),6700  177 Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20200803,45.502795,-73.636502,294132.88,5040328.28,"45.5017114,-73.6383573","45.5017114,-73.6383573",False,
1506,BOUTIQUE DE CADEAU,5415  4542 Boulevard Assomption ,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20020314,45.573309,-73.559408,300163.29,5048157.28,"45.5693911,-73.5467318","45.5693911,-73.5467318",False,
1515,PROVISION BEAUBIEN S.E.N.C.,4909   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie,Ouvert,19930303,45.570665,-73.572672,299127.76,5047864.34,"45.5707582,-73.5728967","45.5707582,-73.5728967",False,
1517,BAR CANNEBIERE,4975   Rue Beaubien Est,Montréal,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20100330,45.571285,-73.572133,299169.88,5047933.13,"45.5716251,-73.572087","45.5716251,-73.572087",False,
1519,677 IGA,5000   Rue Beaubien Est,Montréal,"Québec, Canada",Supermarché,Ouvert,19930421,45.571852,-73.57164,299208.42,5047996.11,"45.5719624,-73.5710576","45.5719624,-73.5710576",False,
1520,KEYIN,5120   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20080828,45.57266,-73.570933,299263.69,5048085.87,"45.5725509,-73.5707394","45.5725509,-73.5707394",False,
1522,DEPANNEUR DE CHAPDELAINE,5146   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101111,45.572931,-73.570699,299282.03,5048116.0,"45.5728159,-73.5705496","45.5728159,-73.5705496",False,
1523,OBONSOINS,5147   Rue Beaubien Est,Montréal,"Québec, Canada",Magasin à rayons,Fermé,20031007,45.572931,-73.570699,299282.03,5048116.0,"45.5729689,-73.5710179","45.5729689,-73.5710179",False,
1524,DAIRY QUEEN,5151   Rue Beaubien Est,Montréal,"Québec, Canada",Bar laitier saisonnier,Ouvert,19930503,45.573051,-73.570593,299290.27,5048129.28,"45.5731634,-73.570751","45.5731634,-73.570751",False,
1525,VIANDE S.G.,5170   Rue Beaubien Est,Montréal,"Québec, Canada",Boucherie-épicerie,Ouvert,19930325,45.573239,-73.570429,299303.07,5048150.19,"45.5731205,-73.5702332","45.5731205,-73.5702332",False,
1527,MOGWOO INC.,7000   Boulevard Pie-IX ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101118,45.564927,-73.587514,297968.62,5047227.82,"45.5649996,-73.5884949","45.5649996,-73.5884949",False,
